"Jahr","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2012,65,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",179
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,66,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,67,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,68,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,69,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,70,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",1,"Öffentliche Hand",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",4,"Natürliche Personen",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",1,"Öffentliche Hand",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",4,"Natürliche Personen",0
2012,71,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,72,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",22
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,73,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,74,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,75,"05104","Berufsschulen",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,76,"05105","Ackerstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,77,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",98
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",176
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,78,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",80
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",645
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,79,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,80,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",1,"Öffentliche Hand",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",4,"Natürliche Personen",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",1,"Öffentliche Hand",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",3,"Übrige private Gesellschaften",57
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",4,"Natürliche Personen",0
2012,81,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",1,"Öffentliche Hand",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",4,"Natürliche Personen",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",1,"Öffentliche Hand",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",3,"Übrige private Gesellschaften",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",4,"Natürliche Personen",0
2012,82,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",1,"Öffentliche Hand",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",4,"Natürliche Personen",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",1,"Öffentliche Hand",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",3,"Übrige private Gesellschaften",4
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",4,"Natürliche Personen",0
2012,83,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",5,"Im Stockwerkeigentum",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",1,"Öffentliche Hand",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",4,"Natürliche Personen",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",1,"Öffentliche Hand",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",3,"Übrige private Gesellschaften",50
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",4,"Natürliche Personen",0
2012,84,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6","Im Bau","6703",5,"Im Stockwerkeigentum",0
